# Program:featureCounts v2.0.3; Command:"featureCounts" "-s" "1" "-t" "gene" "-g" "gene_id" "-a" "/shared/ngs/illumina/henikoff/databases/human/hg19/gencode.v19.annotation.GRCh37.p13.gtf" "-o" "NK_hs_2006_S53.featureCounts.gene.tab" "NK_hs_2006_S53.bam" 
Geneid	Chr	Start	End	Strand	Length	NK_hs_2006_S53.bam
ENSG00000267427.1	chr19	6210390	6212492	-	2103	145
ENSG00000130382.7	chr19	6212966	6279959	-	66994	73
ENSG00000267563.1	chr19	6259168	6259810	+	643	0
ENSG00000167769.4	chr19	6306153	6333640	-	27488	9
ENSG00000269802.1	chr19	6343772	6362160	-	18389	1
ENSG00000125656.4	chr19	6361463	6368919	+	7457	183
ENSG00000125652.3	chr19	6372444	6375042	+	2599	20
ENSG00000125650.4	chr19	6375159	6379069	-	3911	4
ENSG00000125651.9	chr19	6379580	6393992	-	14413	199
ENSG00000269444.1	chr19	6386773	6390411	-	3639	0
ENSG00000214347.5	chr19	6393820	6412415	+	18596	2
ENSG00000088247.11	chr19	6413359	6424805	-	11447	1447
ENSG00000266722.1	chr19	6416421	6416522	-	102	0
ENSG00000181240.9	chr19	6426048	6433790	-	7743	4
ENSG00000125648.10	chr19	6436090	6465214	-	29125	201
ENSG00000130545.11	chr19	6463788	6467232	+	3445	4
ENSG00000205744.5	chr19	6467218	6482568	-	15351	21
ENSG00000104833.6	chr19	6494330	6502859	-	8530	69
ENSG00000268191.1	chr19	6494331	6495036	+	706	0
ENSG00000268203.1	chr19	6494331	6494816	+	486	0
ENSG00000125657.3	chr19	6531010	6535931	+	4922	21
ENSG00000268742.1	chr19	6552369	6554505	-	2137	2
ENSG00000269546.1	chr19	6562134	6563859	-	1726	0
ENSG00000199223.1	chr19	6572967	6573068	-	102	0
ENSG00000125726.6	chr19	6583194	6604114	-	20921	56
ENSG00000268785.1	chr19	6593340	6594066	+	727	0
ENSG00000125735.6	chr19	6663148	6670599	-	7452	0
ENSG00000125730.12	chr19	6677715	6730573	-	52859	29
ENSG00000125734.9	chr19	6729925	6737614	-	7690	107
ENSG00000125733.13	chr19	6737936	6751537	+	13602	248
ENSG00000269680.1	chr19	6748304	6751478	-	3175	12
ENSG00000125731.8	chr19	6752171	6767599	-	15429	45
ENSG00000141968.3	chr19	6772725	6857377	+	84653	35
ENSG00000174837.10	chr19	6887577	6940470	+	52894	0
ENSG00000265353.1	chr19	6895733	6895814	+	82	0
ENSG00000269385.1	chr19	6898310	6898697	+	388	0
ENSG00000268758.1	chr19	6952511	6990857	-	38347	2
ENSG00000268845.1	chr19	6953222	6954915	+	1694	0
ENSG00000269761.1	chr19	7005023	7006085	-	1063	0
ENSG00000204752.3	chr19	7011514	7013338	+	1825	0
ENSG00000196589.4	chr19	7019311	7021442	-	2132	0
ENSG00000237247.4	chr19	7030589	7033022	+	2434	0
ENSG00000205718.4	chr19	7037759	7040190	-	2432	0
ENSG00000230522.3	chr19	7049332	7051746	+	2415	0
ENSG00000182315.4	chr19	7056220	7058651	-	2432	0
ENSG00000130544.7	chr19	7069455	7087979	+	18525	97
ENSG00000269163.1	chr19	7087063	7087979	+	917	0
ENSG00000171105.9	chr19	7112266	7294045	-	181780	378
ENSG00000266483.1	chr19	7160431	7160506	-	76	0
ENSG00000265748.1	chr19	7309263	7309362	+	100	0
ENSG00000263264.1	chr19	7413848	7448271	+	34424	2
ENSG00000268861.1	chr19	7445850	7535131	+	89282	2
ENSG00000267852.1	chr19	7455408	7459925	-	4518	0
ENSG00000104880.13	chr19	7459999	7537363	+	77365	24
ENSG00000104883.3	chr19	7541761	7562335	-	20575	18
ENSG00000198723.6	chr19	7557862	7573336	+	15475	28
ENSG00000267952.1	chr19	7571938	7584508	+	12571	6
ENSG00000198816.5	chr19	7580178	7585912	+	5735	92
ENSG00000269371.1	chr19	7584802	7585346	-	545	0
ENSG00000090674.11	chr19	7587512	7598895	+	11384	180
ENSG00000268614.1	chr19	7598481	7604945	+	6465	0
ENSG00000032444.11	chr19	7598890	7626650	+	27761	207
ENSG00000076826.5	chr19	7660788	7683190	+	22403	217
ENSG00000076924.7	chr19	7684411	7694451	-	10041	89
ENSG00000229833.5	chr19	7694623	7696842	+	2220	0
ENSG00000268400.1	chr19	7694682	7707934	+	13253	2
ENSG00000174788.5	chr19	7696497	7698634	-	2138	22
ENSG00000268204.1	chr19	7698652	7701876	-	3225	19
ENSG00000076944.10	chr19	7701767	7712759	+	10993	87
ENSG00000269228.1	chr19	7730603	7731362	+	760	0
ENSG00000104918.4	chr19	7733930	7735334	+	1405	0
ENSG00000183019.3	chr19	7741514	7744712	+	3199	0
ENSG00000269711.1	chr19	7743387	7747740	+	4354	0
ENSG00000181029.7	chr19	7745729	7747744	+	2016	0
ENSG00000104921.10	chr19	7753644	7767032	-	13389	4
ENSG00000182566.8	chr19	7793843	7798792	-	4950	0
ENSG00000090659.13	chr19	7804879	7812464	-	7586	0
ENSG00000242636.1	chr19	7815570	7816047	+	478	0
ENSG00000104938.12	chr19	7828035	7834491	+	6457	0
ENSG00000268297.1	chr19	7852435	7855507	+	3073	0
ENSG00000269763.1	chr19	7878501	7879311	-	811	0
ENSG00000142459.4	chr19	7895119	7929862	+	34744	114
ENSG00000183248.7	chr19	7933605	7939326	-	5722	37
ENSG00000268120.1	chr19	7935447	7936182	+	736	0
ENSG00000269153.1	chr19	7944330	7945005	-	676	0
ENSG00000199900.1	chr19	7951862	7951981	-	120	0
ENSG00000171017.6	chr19	7953390	7966901	+	13512	13
ENSG00000214248.2	chr19	7963689	7968427	-	4739	26
ENSG00000264166.1	chr19	7967148	7967416	-	269	0
ENSG00000076984.13	chr19	7968728	7979363	+	10636	346
ENSG00000268149.1	chr19	7977533	7978403	-	871	10
ENSG00000260001.2	chr19	7981030	7983982	+	2953	0
ENSG00000260500.1	chr19	7983537	7984042	-	506	2
ENSG00000104976.7	chr19	7985201	7988135	+	2935	12
ENSG00000178531.4	chr19	7989372	7991051	-	1680	46
ENSG00000269139.1	chr19	7990886	7991648	+	763	1
ENSG00000104980.3	chr19	7991603	8008805	-	17203	699
ENSG00000066044.9	chr19	8023463	8070543	-	47081	538
ENSG00000269813.1	chr19	8024007	8024896	+	890	0
ENSG00000267939.1	chr19	8073613	8080909	+	7297	60
ENSG00000131142.9	chr19	8117651	8127534	+	9884	0
ENSG00000142449.8	chr19	8130286	8214730	-	84445	81
ENSG00000269651.1	chr19	8238156	8240451	+	2296	0
ENSG00000090661.7	chr19	8271620	8327305	+	55686	148
ENSG00000271717.1	chr19	8287037	8304532	-	17496	12
ENSG00000167775.6	chr19	8367011	8373240	-	6230	180
ENSG00000167774.2	chr19	8373167	8386263	-	13097	0
ENSG00000267855.1	chr19	8373490	8386280	-	12791	0
ENSG00000233927.4	chr19	8386042	8388224	+	2183	898
ENSG00000186994.7	chr19	8387468	8408146	-	20679	114
ENSG00000265364.1	chr19	8410894	8410980	-	87	0
ENSG00000268884.1	chr19	8411401	8412571	+	1171	0
ENSG00000167772.7	chr19	8428173	8439257	+	11085	4
ENSG00000269386.1	chr19	8439257	8455569	-	16313	40
ENSG00000265390.1	chr19	8454174	8454264	-	91	0
ENSG00000185236.7	chr19	8454865	8469318	+	14454	105
ENSG00000099785.6	chr19	8478154	8503901	+	25748	85
ENSG00000268931.1	chr19	8488239	8492711	-	4473	7
ENSG00000099783.7	chr19	8509651	8553998	+	44348	730
ENSG00000133246.7	chr19	8554940	8567996	-	13057	20
ENSG00000133250.9	chr19	8575462	8579048	-	3587	57
ENSG00000142347.12	chr19	8585674	8642461	-	56788	55
ENSG00000265528.1	chr19	8611743	8611812	+	70	4
ENSG00000268618.1	chr19	8614390	8615023	+	634	0
ENSG00000142303.9	chr19	8645126	8675620	-	30495	89
ENSG00000267986.1	chr19	8646044	8647599	+	1556	4
ENSG00000268480.1	chr19	8740121	8748103	+	7983	2
ENSG00000261866.1	chr19	8786679	8786903	+	225	0
ENSG00000181786.3	chr19	8807751	8809172	-	1422	0
ENSG00000269244.1	chr19	8839097	8839566	-	470	0
ENSG00000181733.2	chr19	8841316	8842371	+	1056	0
ENSG00000268922.1	chr19	8889341	8889537	-	197	0
ENSG00000167785.4	chr19	8920380	8943004	-	22625	39
ENSG00000269300.1	chr19	8932177	8934786	+	2610	0
ENSG00000170948.3	chr19	8943074	8954016	+	10943	0
ENSG00000269400.1	chr19	8943741	8944217	+	477	0
ENSG00000181143.11	chr19	8959520	9092018	-	132499	1
ENSG00000267332.1	chr19	9130020	9130660	+	641	0
ENSG00000267154.1	chr19	9193788	9194074	-	287	0
ENSG00000170929.5	chr19	9203855	9204889	+	1035	0
ENSG00000170923.2	chr19	9212945	9213982	-	1038	0
ENSG00000161807.2	chr19	9225274	9226439	-	1166	0
ENSG00000170920.2	chr19	9236688	9237626	-	939	0
ENSG00000130803.10	chr19	9251056	9274100	+	23045	124
ENSG00000267418.1	chr19	9293045	9293724	-	680	0
ENSG00000188000.2	chr19	9296279	9299493	+	3215	0
ENSG00000267775.1	chr19	9301962	9302846	+	885	0
ENSG00000187847.3	chr19	9314984	9315893	+	910	0
ENSG00000174667.2	chr19	9324526	9325542	-	1017	0
ENSG00000188314.2	chr19	9345820	9346812	+	993	0
ENSG00000237521.1	chr19	9361606	9362820	+	1215	0
ENSG00000180926.5	chr19	9371691	9372392	-	702	0
ENSG00000225980.2	chr19	9376066	9377015	-	950	0
ENSG00000226480.1	chr19	9389124	9390045	-	922	0
ENSG00000267510.1	chr19	9402191	9405158	+	2968	2
ENSG00000196110.3	chr19	9404951	9420514	-	15564	7
ENSG00000188321.9	chr19	9434448	9461838	+	27391	0
ENSG00000270011.2	chr19	9434850	9493293	+	58444	0
ENSG00000188629.7	chr19	9435021	9493293	+	58273	0
ENSG00000266912.1	chr19	9455460	9456574	+	1115	0
ENSG00000270614.1	chr19	9458782	9459379	-	598	0
ENSG00000174652.13	chr19	9523272	9546254	-	22983	152
ENSG00000198028.3	chr19	9577183	9609283	-	32101	0
ENSG00000267273.1	chr19	9609354	9620755	+	11402	0
ENSG00000260112.1	chr19	9628826	9630017	+	1192	0
ENSG00000130818.6	chr19	9638667	9649303	-	10637	30
ENSG00000197961.7	chr19	9671029	9695209	-	24181	463
ENSG00000171469.6	chr19	9715356	9732075	-	16720	130
ENSG00000267106.1	chr19	9731967	9756572	+	24606	31
ENSG00000171466.5	chr19	9759330	9785776	-	26447	200
ENSG00000239830.1	chr19	9793970	9794749	-	780	0
ENSG00000224689.3	chr19	9800600	9811452	-	10853	0
ENSG00000267490.1	chr19	9834684	9835762	-	1079	0
ENSG00000267612.1	chr19	9841529	9842619	+	1091	0
ENSG00000196605.3	chr19	9862669	9903856	-	41188	67
ENSG00000267370.1	chr19	9866828	9867539	-	712	0
ENSG00000267741.1	chr19	9885173	9885636	+	464	0
ENSG00000265379.1	chr19	9886685	9886771	+	87	0
ENSG00000266950.1	chr19	9904297	9912977	+	8681	3
ENSG00000127452.4	chr19	9920943	9938492	-	17550	245
ENSG00000200237.1	chr19	9930630	9930770	+	141	0
ENSG00000267119.1	chr19	9930817	9931131	+	315	1
ENSG00000216102.1	chr19	9931204	9931281	+	78	0
ENSG00000263493.1	chr19	9935953	9936217	+	265	0
ENSG00000198258.6	chr19	9938568	9940791	+	2224	297
ENSG00000267289.1	chr19	9944755	9945689	-	935	3
ENSG00000127445.9	chr19	9945933	9960358	+	14426	253
ENSG00000266247.1	chr19	9962104	9962192	+	89	0
ENSG00000105088.4	chr19	9964394	10047228	-	82835	96
ENSG00000080573.6	chr19	10070237	10121147	-	50911	6
ENSG00000267650.1	chr19	10106673	10107839	+	1167	0
ENSG00000080511.2	chr19	10123925	10132955	+	9031	0
ENSG00000167798.12	chr19	10148479	10184811	+	36333	0
ENSG00000266204.1	chr19	10149030	10149089	+	60	0
ENSG00000130813.13	chr19	10196798	10203928	+	7131	85
ENSG00000267387.1	chr19	10199708	10201053	-	1346	2
ENSG00000130812.6	chr19	10203014	10213472	-	10459	17
ENSG00000243207.2	chr19	10216899	10225456	+	8558	0
ENSG00000130810.15	chr19	10216965	10225414	+	8450	0
ENSG00000209645.1	chr19	10218327	10218411	+	85	0
ENSG00000238531.1	chr19	10220433	10220511	+	79	0
ENSG00000244165.1	chr19	10222214	10226048	+	3835	32
ENSG00000130811.6	chr19	10225693	10230596	-	4904	442
ENSG00000130816.10	chr19	10244021	10341962	-	97942	2073
ENSG00000175898.4	chr19	10332111	10333870	-	1760	0
ENSG00000267534.1	chr19	10334520	10341948	-	7429	0
ENSG00000264266.1	chr19	10341089	10341161	+	73	0
ENSG00000105364.9	chr19	10362577	10370721	+	8145	570
ENSG00000266978.1	chr19	10362944	10395784	-	32841	63
ENSG00000267105.1	chr19	10369785	10370721	-	937	0
ENSG00000090339.4	chr19	10381511	10397291	+	15781	3
ENSG00000267607.1	chr19	10396477	10399695	-	3219	13
ENSG00000105371.8	chr19	10397643	10399198	+	1556	38
ENSG00000105376.4	chr19	10400657	10407454	+	6798	71
ENSG00000220201.3	chr19	10415479	10420556	-	5078	16
ENSG00000267673.2	chr19	10416103	10426691	-	10589	0
ENSG00000167807.11	chr19	10416103	10426685	-	10583	0
ENSG00000267303.1	chr19	10426147	10431354	-	5208	0
ENSG00000161847.9	chr19	10426888	10444316	-	17429	128
ENSG00000076662.5	chr19	10444452	10450499	-	6048	1
ENSG00000105397.9	chr19	10461209	10491352	-	30144	906
ENSG00000105401.2	chr19	10501810	10530797	-	28988	712
ENSG00000221566.1	chr19	10514134	10514214	-	81	0
ENSG00000065989.11	chr19	10527449	10580305	+	52857	114
ENSG00000079999.9	chr19	10596796	10614417	-	17622	155
ENSG00000267197.1	chr19	10601015	10601676	-	662	0
ENSG00000180739.12	chr19	10623623	10628607	-	4985	4
ENSG00000130734.5	chr19	10654571	10664094	+	9524	110
ENSG00000238364.1	chr19	10661709	10661768	-	60	0
ENSG00000221410.1	chr19	10662798	10662880	+	83	0
ENSG00000129347.15	chr19	10663761	10676713	-	12953	662
ENSG00000129355.6	chr19	10677138	10679735	-	2598	33
ENSG00000129354.7	chr19	10683347	10697991	-	14645	7
ENSG00000271010.1	chr19	10708677	10709641	-	965	0
ENSG00000129353.10	chr19	10713133	10755235	+	42103	251
ENSG00000226104.1	chr19	10751715	10752093	+	379	0
ENSG00000267100.1	chr19	10762538	10764520	-	1983	146
ENSG00000129351.13	chr19	10764937	10803093	+	38157	1987
ENSG00000213339.4	chr19	10812106	10824113	+	12008	324
ENSG00000079805.12	chr19	10828755	10944164	+	115410	442
ENSG00000207972.1	chr19	10829080	10829179	+	100	0
ENSG00000265879.1	chr19	10890930	10891011	+	82	0
ENSG00000207752.1	chr19	10928102	10928172	-	71	0
ENSG00000099203.2	chr19	10943114	10946994	-	3881	65
ENSG00000214212.4	chr19	10947251	10980466	+	33216	9
ENSG00000267544.1	chr19	10952515	10952926	+	412	0
ENSG00000142453.7	chr19	10982189	11033453	+	51265	734
ENSG00000130733.6	chr19	11033444	11039357	-	5914	153
ENSG00000142444.6	chr19	11039409	11044211	+	4803	134
ENSG00000127616.13	chr19	11071598	11176071	+	104474	1082
ENSG00000266936.1	chr19	11121593	11126687	-	5095	0
ENSG00000266352.1	chr19	11122384	11122680	+	297	0
ENSG00000130164.7	chr19	11200038	11244492	+	44455	379
ENSG00000161888.7	chr19	11242196	11266484	-	24289	171
ENSG00000197256.6	chr19	11274943	11308467	-	33525	172
ENSG00000130158.9	chr19	11309971	11373157	-	63187	759
ENSG00000267082.1	chr19	11314304	11326844	+	12541	48
ENSG00000265747.1	chr19	11344419	11344674	-	256	0
ENSG00000130173.9	chr19	11348178	11352619	+	4442	2
ENSG00000130167.9	chr19	11406824	11437672	+	30849	0
ENSG00000267174.1	chr19	11411453	11435117	-	23665	3
ENSG00000105514.3	chr19	11432722	11456946	-	24225	42
ENSG00000267576.1	chr19	11432832	11434871	+	2040	0
ENSG00000105518.9	chr19	11453452	11457194	-	3743	0
ENSG00000183401.7	chr19	11455360	11465620	+	10261	131
ENSG00000105520.6	chr19	11466062	11476374	+	10313	146
ENSG00000267277.1	chr19	11478799	11485611	-	6813	4
ENSG00000173928.2	chr19	11485361	11487627	+	2267	59
ENSG00000187266.9	chr19	11488236	11495018	-	6783	138
ENSG00000205517.8	chr19	11495017	11530018	-	35002	6
ENSG00000202357.1	chr19	11519448	11519556	+	109	0
ENSG00000198003.7	chr19	11531272	11546603	-	15332	31
ENSG00000130175.5	chr19	11546109	11561783	+	15675	431
ENSG00000238349.1	chr19	11549997	11550096	+	100	0
ENSG00000196361.5	chr19	11562141	11591861	-	29721	1
ENSG00000267477.1	chr19	11577055	11616513	-	39459	0
ENSG00000265149.1	chr19	11578091	11578412	+	322	0
ENSG00000161914.5	chr19	11594242	11616738	-	22497	0
ENSG00000130159.9	chr19	11616731	11639989	-	23259	208
ENSG00000244080.2	chr19	11626864	11627150	-	287	0
ENSG00000213304.3	chr19	11632783	11633313	+	531	0
ENSG00000213303.3	chr19	11634251	11634646	+	396	0
ENSG00000130176.3	chr19	11649532	11661138	+	11607	0
ENSG00000130165.6	chr19	11661962	11670051	-	8090	48
ENSG00000198551.5	chr19	11670189	11729950	+	59762	239
ENSG00000102575.6	chr19	11685475	11689823	-	4349	3
ENSG00000249840.2	chr19	11696061	11697950	+	1890	0
ENSG00000197332.7	chr19	11750591	11797382	+	46792	123
ENSG00000267500.1	chr19	11759179	11763692	+	4514	0
ENSG00000214223.3	chr19	11776884	11777845	-	962	1
ENSG00000267343.1	chr19	11793361	11797005	+	3645	0
ENSG00000197933.8	chr19	11832080	11849824	-	17745	44
ENSG00000266922.1	chr19	11836776	11841598	-	4823	0
ENSG00000220949.2	chr19	11867348	11870748	-	3401	0
ENSG00000197044.6	chr19	11877815	11894893	+	17079	18
ENSG00000267646.1	chr19	11906899	11909413	-	2515	0
ENSG00000177599.8	chr19	11908482	11920437	+	11956	2
ENSG00000171295.8	chr19	11925099	11946016	+	20918	90
ENSG00000267089.1	chr19	11952056	11953254	-	1199	1
ENSG00000171291.4	chr19	11959541	11994565	+	35025	1
ENSG00000198429.5	chr19	11998599	12025144	+	26546	0
ENSG00000196757.3	chr19	12035883	12061588	+	25706	0
ENSG00000197054.7	chr19	12035890	12091196	+	55307	0
ENSG00000267179.1	chr19	12035890	12090105	+	54216	0
ENSG00000267274.1	chr19	12050774	12064196	+	13423	0
ENSG00000219665.4	chr19	12098432	12157090	+	58659	14
ENSG00000252060.1	chr19	12107624	12107731	+	108	0
ENSG00000197647.7	chr19	12125547	12146556	-	21010	12
ENSG00000257355.1	chr19	12128703	12163782	-	35080	0
ENSG00000212497.1	chr19	12138728	12138836	-	109	0
ENSG00000257446.2	chr19	12154620	12167127	-	12508	2
ENSG00000223547.5	chr19	12175514	12192380	+	16867	0
ENSG00000252546.1	chr19	12180979	12181086	+	108	0
ENSG00000199444.1	chr19	12199060	12199161	-	102	0
ENSG00000214189.4	chr19	12203078	12248050	+	44973	0
ENSG00000188474.6	chr19	12203078	12225491	+	22414	0
ENSG00000132010.11	chr19	12203658	12251222	-	47565	2
ENSG00000237273.1	chr19	12207239	12207730	+	492	0
ENSG00000212576.1	chr19	12217312	12217429	+	118	0
ENSG00000213297.4	chr19	12242932	12267546	-	24615	0
ENSG00000257591.1	chr19	12251032	12267546	-	16515	0
ENSG00000242615.1	chr19	12252621	12254137	-	1517	0
ENSG00000196646.7	chr19	12273879	12300064	+	26186	23
ENSG00000234773.2	chr19	12305830	12348582	+	42753	9
ENSG00000197857.9	chr19	12335501	12405702	-	70202	137
ENSG00000213293.4	chr19	12370941	12371352	+	412	13
ENSG00000234750.1	chr19	12395152	12396000	+	849	0
ENSG00000188868.9	chr19	12428291	12444534	-	16244	15
ENSG00000261280.2	chr19	12456763	12458752	-	1990	0
ENSG00000198342.5	chr19	12460185	12476719	-	16535	6
ENSG00000231361.1	chr19	12484423	12484545	+	123	0
ENSG00000268744.1	chr19	12490003	12512088	-	22086	11
ENSG00000248406.1	chr19	12490560	12494501	-	3942	0
ENSG00000196466.6	chr19	12500830	12512085	-	11256	0
ENSG00000268870.1	chr19	12502763	12551896	-	49134	22
ENSG00000180855.11	chr19	12540521	12551926	-	11406	0
ENSG00000269755.1	chr19	12543917	12595630	-	51714	11
ENSG00000234848.1	chr19	12561749	12571519	+	9771	7
ENSG00000242852.2	chr19	12571998	12624668	-	52671	0
ENSG00000196826.7	chr19	12572373	12662288	-	89916	27
ENSG00000236483.1	chr19	12613489	12614920	+	1432	0
ENSG00000232579.1	chr19	12615479	12615704	+	226	0
ENSG00000230321.1	chr19	12615719	12616790	+	1072	0
ENSG00000234003.1	chr19	12617063	12618844	+	1782	2
ENSG00000235686.1	chr19	12618943	12619077	+	135	0
ENSG00000249709.3	chr19	12636184	12662356	-	26173	0
ENSG00000269693.1	chr19	12636534	12691789	-	55256	9
ENSG00000269560.1	chr19	12640582	12643787	-	3206	0
ENSG00000230310.1	chr19	12663411	12664458	+	1048	2
ENSG00000213290.4	chr19	12670385	12671919	+	1535	0
ENSG00000188033.5	chr19	12688775	12750912	-	62138	201
ENSG00000173875.9	chr19	12721732	12742735	+	21004	177
ENSG00000221343.1	chr19	12740548	12740599	+	52	0
ENSG00000178464.6	chr19	12754089	12754733	-	645	17
ENSG00000269242.1	chr19	12754645	12759211	-	4567	3
ENSG00000104774.8	chr19	12757325	12777556	-	20232	195
ENSG00000269590.1	chr19	12775642	12780211	-	4570	1
ENSG00000123154.7	chr19	12777614	12786646	+	9033	65
ENSG00000105583.5	chr19	12778885	12782170	-	3286	4
ENSG00000095059.11	chr19	12786531	12792716	-	6186	227
ENSG00000268945.1	chr19	12793507	12798093	-	4587	14
ENSG00000132004.8	chr19	12798867	12807457	-	8591	88
ENSG00000267791.1	chr19	12799736	12800052	+	317	0
ENSG00000105576.11	chr19	12810008	12834825	-	24818	1777
ENSG00000209702.1	chr19	12817263	12817332	-	70	0
ENSG00000267004.1	chr19	12836331	12836700	-	370	5
ENSG00000123144.6	chr19	12841454	12845589	-	4136	363
ENSG00000198356.7	chr19	12847953	12859137	+	11185	110
ENSG00000039987.2	chr19	12862516	12869272	+	6757	3
ENSG00000095066.7	chr19	12873817	12983554	-	109738	647
ENSG00000267212.1	chr19	12895353	12895915	-	563	0
ENSG00000263800.1	chr19	12897942	12898006	+	65	0
ENSG00000171223.4	chr19	12902310	12904124	+	1815	41
ENSG00000167815.7	chr19	12907634	12912694	-	5061	0
ENSG00000267062.1	chr19	12907637	12912663	+	5027	38
ENSG00000104889.4	chr19	12917394	12924452	+	7059	340
ENSG00000132026.9	chr19	12936292	12946242	-	9951	0
ENSG00000267424.1	chr19	12936525	12943797	+	7273	8
ENSG00000105613.5	chr19	12944765	12985765	+	41001	401
ENSG00000265759.1	chr19	12983475	12983544	-	70	0
ENSG00000105612.4	chr19	12986025	12992282	-	6258	51
ENSG00000267735.1	chr19	12991783	12994902	+	3120	0
ENSG00000105610.4	chr19	12995237	12997995	-	2759	2
ENSG00000105607.8	chr19	13001840	13025021	+	23182	211
ENSG00000240616.1	chr19	13004947	13005694	+	748	0
ENSG00000161860.7	chr19	13009600	13030090	-	20491	37
ENSG00000266721.1	chr19	13031134	13031218	+	85	0
ENSG00000179115.6	chr19	13033293	13044851	-	11559	468
ENSG00000266975.1	chr19	13041336	13044110	+	2775	4
ENSG00000179218.9	chr19	13049392	13055303	+	5912	1239
ENSG00000267458.1	chr19	13054932	13055301	-	370	575
ENSG00000179262.5	chr19	13056669	13064456	+	7788	883
ENSG00000179271.1	chr19	13064972	13068050	-	3079	225
ENSG00000222492.3	chr19	13069669	13069761	+	93	0
ENSG00000179284.4	chr19	13075973	13085567	+	9595	29
ENSG00000008441.12	chr19	13106422	13209610	+	103189	53
ENSG00000267417.1	chr19	13124476	13125325	-	850	0
ENSG00000267610.1	chr19	13180610	13182188	-	1579	0
ENSG00000104903.4	chr19	13209847	13213975	-	4129	9
ENSG00000104907.8	chr19	13215716	13228381	-	12666	356
ENSG00000160877.5	chr19	13228917	13251955	+	23039	133
ENSG00000266897.1	chr19	13242385	13243224	+	840	0
ENSG00000267512.1	chr19	13250431	13251961	-	1531	6
ENSG00000104915.10	chr19	13254872	13261197	-	6326	344
ENSG00000160888.6	chr19	13261229	13265722	+	4494	250
ENSG00000267598.1	chr19	13263885	13265007	-	1123	2
ENSG00000213253.5	chr19	13268773	13269602	-	830	0
ENSG00000141837.14	chr19	13317256	13734804	-	417549	16
ENSG00000252177.1	chr19	13486743	13486827	-	85	0
ENSG00000104957.9	chr19	13842574	13874110	+	31537	251
ENSG00000037757.9	chr19	13875346	13885096	+	9751	517
ENSG00000267633.1	chr19	13882932	13884932	-	2001	134
ENSG00000104979.4	chr19	13884982	13889276	+	4295	394
ENSG00000214109.3	chr19	13890884	13900972	-	10089	1
ENSG00000132003.5	chr19	13906274	13943044	+	36771	64
ENSG00000267582.1	chr19	13907388	13907747	-	360	0
ENSG00000266770.1	chr19	13925880	13926133	-	254	0
ENSG00000267519.2	chr19	13945330	13947173	-	1844	20
ENSG00000207808.1	chr19	13947254	13947331	-	78	0
ENSG00000207980.1	chr19	13947401	13947473	-	73	0
ENSG00000187556.6	chr19	13972877	13991571	+	18695	4
ENSG00000207613.1	chr19	13985513	13985622	+	110	0
ENSG00000207585.1	chr19	13985689	13985825	+	137	0
